,location,cultivar,density,nitrogen,harvest,Mean_CWAD,SD_CWAD,SD_GWAD,Mean_GWAD,planting,avg_planting_to_harvest
1093,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,389.7142857,104.5103549,0,0,04/15/2024,42.38095238
1094,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,533.9047619,147.4974253,0,0,05/01/2024,42.9047619
1095,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,970.3809524,223.5111801,0,0,05/15/2024,48.76190476
1096,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,1230.47619,252.856208,0,0,06/01/2024,51.95238095
1097,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,985.7142857,262.2733579,0,0,06/15/2024,48.9047619
1098,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,592.3809524,123.7705442,0,0,06/30/2024,43.0952381
1099,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1281,247.8242161,75.78112527,354.6,03/01/2024,103.8
1100,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1396.05,238.1557374,81.13270481,400.1,03/15/2024,99.55
1101,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1610.85,235.847916,70.99043672,467.2,04/01/2024,93.05
1102,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1634.428571,442.9809896,121.6213875,457.5238095,04/15/2024,89.71428571
1103,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1654.142857,392.2884507,121.007969,448.8571429,05/01/2024,86.80952381
1104,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1682.428571,307.5435858,113.1590116,428.4761905,05/15/2024,86.14285714
1105,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1649.952381,375.1576304,98.65085137,460.9047619,06/01/2024,86.52380952
1106,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1633.904762,455.4679906,120.4643002,456.6190476,06/15/2024,86.47619048
1107,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1437.52381,336.7455447,94.99293207,399.4285714,06/30/2024,85.38095238
1108,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,162.1,35.93400383,0,0,03/01/2024,49.95
1109,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,180.35,42.27015247,0,0,03/15/2024,46.45
1110,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,211.3809524,62.26353362,0,0,04/01/2024,41.33333333
1111,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,216.952381,59.78333898,0,0,04/15/2024,37.95238095
1112,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,220.2857143,57.6802764,0,0,05/01/2024,35.38095238
1113,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,221.4285714,50.43864731,0,0,05/15/2024,34.47619048
1114,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,230.4761905,60.54966478,0,0,06/01/2024,35
1115,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,234.5714286,66.37211118,0,0,06/15/2024,34.80952381
1116,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),280 Kg/ha (250 LB/acre),Flowering,208.7142857,49.51680811,0,0,06/30/2024,33.9047619
1117,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,4434,1025.937671,120.5389105,518.05,03/01/2024,137.2
1118,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,4762,1088.386348,137.1554151,550.35,03/15/2024,133.15
1119,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,5572.428571,1175.770623,182.0838112,631.2857143,04/01/2024,127.8571429
1120,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,5857.761905,1221.738921,196.6767955,690.5238095,04/15/2024,125.1904762
1121,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6144.333333,1337.60698,203.5658312,764.047619,05/01/2024,125.5238095
1122,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6514.619048,1124.191331,225.1278155,814.3333333,05/15/2024,131.4285714
1123,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6378.238095,977.5062099,208.4452766,855.6666667,06/01/2024,134.7619048
1124,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,5681.619048,1099.222383,186.7110449,866.2857143,06/15/2024,131.6190476
1125,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,4811.904762,1101.15993,170.164892,788.7619048,06/30/2024,125.5714286
1126,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,556.1,123.2399884,0,0,03/01/2024,55.15
1127,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,615.85,133.8912658,0,0,03/15/2024,51.5
1128,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,688.7619048,166.5031245,0,0,04/01/2024,45.61904762
1129,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,724.0952381,128.690289,0,0,04/15/2024,42.38095238
1130,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,955.952381,193.1658552,0,0,05/01/2024,42.95238095
1131,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,1513.428571,291.8598245,0,0,05/15/2024,48.85714286
1132,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,1883.095238,313.916375,0,0,06/01/2024,52
1133,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,1538.190476,332.771486,0,0,06/15/2024,48.9047619
1134,Live Oak (NFREC),IH Williams,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,1023,183.5908494,0,0,06/30/2024,43.0952381
1135,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,1925.5,350.1421516,125.0568187,601.55,03/01/2024,103.3
1136,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2027.85,349.0227372,122.2537912,644.1,03/15/2024,98.7
1137,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2338.952381,544.6263376,177.6971876,716.7619048,04/01/2024,92.80952381
1138,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2583.095238,457.9076222,149.1745542,769.047619,04/15/2024,89.57142857
1139,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2635.428571,490.3756286,168.3040333,749.6190476,05/01/2024,86.52380952
1140,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2642.190476,431.9029543,182.996344,706.1904762,05/15/2024,85.9047619
1141,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2578.952381,487.4603036,145.4690116,754.6666667,06/01/2024,86.33333333
1142,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2498.761905,610.9012117,169.7455799,734.1904762,06/15/2024,86.14285714
1143,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2333.095238,483.9091759,144.3887115,674,06/30/2024,85.28571429
1144,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,312.15,67.29532321,0,0,03/01/2024,49.95
1145,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,346,79.08223568,0,0,03/15/2024,46.45
1146,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,408.047619,99.75042666,0,0,04/01/2024,41.33333333
1147,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,420.0952381,87.86689067,0,0,04/15/2024,37.95238095
1148,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,424.8095238,88.77647157,0,0,05/01/2024,35.38095238
1149,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,421.7142857,92.70120973,0,0,05/15/2024,34.47619048
1150,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,437.9047619,110.6136993,0,0,06/01/2024,35
1151,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,441.9047619,118.7985289,0,0,06/15/2024,34.76190476
1152,Live Oak (NFREC),NWG 2730,80/m2 (7.4/sqft),280 Kg/ha (250 LB/acre),Flowering,397.9047619,90.78981483,0,0,06/30/2024,33.9047619
1153,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,4591.95,1129.020744,143.8097793,531.9,03/01/2024,136.2
1154,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,4949.85,1218.661918,152.5968545,568.3,03/15/2024,132.25
1155,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,5779.52381,1292.426888,196.6554274,646.4285714,04/01/2024,127.1428571
1156,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6145.285714,1260.013021,220.1325358,736.3333333,04/15/2024,124.952381
1157,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6501.52381,1384.39238,229.6831461,812.952381,05/01/2024,125.2857143
1158,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6812.47619,1175.118786,251.0748703,855.9047619,05/15/2024,131.3809524
1159,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6690.809524,999.4012017,233.599046,894.2857143,06/01/2024,134.7142857
1160,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,6019.714286,1111.64334,206.5499939,904,06/15/2024,131.5238095
1161,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,5157.190476,1145.409255,181.0844055,843.5238095,06/30/2024,125.4285714
1162,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,779.8,165.0839021,0,0,03/01/2024,55.15
1163,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,805.7142857,238.9370509,0,0,03/15/2024,51.76190476
1164,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,944.8095238,209.0972547,0,0,04/01/2024,45.61904762
1165,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,983.0952381,138.0090232,0,0,04/15/2024,42.38095238
1166,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,1274.619048,199.7239285,0,0,05/01/2024,42.95238095
1167,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,1874.333333,361.9834711,0,0,05/15/2024,49
1168,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,2292.285714,342.1903188,0,0,06/01/2024,52.04761905
1169,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,1915.666667,390.174619,0,0,06/15/2024,49.04761905
1170,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,1321.809524,208.8072362,0,0,06/30/2024,43.0952381
1171,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2283.75,472.1937465,168.8694528,744.05,03/01/2024,102.45
1172,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2345.45,506.2316377,185.1258107,750.25,03/15/2024,97.8
1173,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2719.52381,673.5668949,231.5658602,845.952381,04/01/2024,91.9047619
1174,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,3093.952381,589.9844469,199.3665803,941.3333333,04/15/2024,89
1175,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,3224.190476,509.3313871,196.2848998,918.4761905,05/01/2024,86.19047619
1176,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,3215.857143,550.6112318,227.607034,887.5238095,05/15/2024,85.66666667
1177,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,3147.333333,524.6672596,163.5494246,935.2857143,06/01/2024,86
1178,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,3041.095238,693.4003825,199.8238987,897.7619048,06/15/2024,85.80952381
1179,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,2890,538.9961966,167.0609527,859.4761905,06/30/2024,85.04761905
1180,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,450.15,94.46429289,0,0,03/01/2024,49.95
1181,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,497.15,110.3121289,0,0,03/15/2024,46.45
1182,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,582.1428571,131.1199015,0,0,04/01/2024,41.33333333
1183,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,601.4761905,111.7383636,0,0,04/15/2024,37.95238095
1184,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,607.8571429,114.6238569,0,0,05/01/2024,35.38095238
1185,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,601.5238095,127.2327077,0,0,05/15/2024,34.47619048
1186,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,620.9047619,150.044295,0,0,06/01/2024,35
1187,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,626.6666667,161.1974979,0,0,06/15/2024,34.76190476
1188,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),280 Kg/ha (250 LB/acre),Flowering,567.1428571,123.6827739,0,0,06/30/2024,33.9047619
1189,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4553.05,1081.67903,133.8691034,522.1,03/01/2024,136.25
1190,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4867.85,1132.91205,145.6446559,557.05,03/15/2024,132.25
1191,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5587.619048,1134.542616,187.358607,629.3809524,04/01/2024,127.1904762
1192,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5867.47619,1073.897417,223.5627429,735,04/15/2024,125.047619
1193,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6129.47619,1189.207157,223.791176,801.7619048,05/01/2024,125.2857143
1194,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6531.333333,1120.392223,259.7641513,865.7142857,05/15/2024,131.4285714
1195,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6467.52381,949.5772017,238.8788196,895.2380952,06/01/2024,134.8571429
1196,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5806.238095,1002.485806,206.0282228,902.1428571,06/15/2024,131.7142857
1197,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4995.857143,1033.822532,189.1048588,838.3809524,06/30/2024,125.5238095
1198,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,778.45,167.0409578,0,0,03/01/2024,55.15
1199,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,805.0952381,239.0811379,0,0,03/15/2024,51.76190476
1200,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,941.5714286,209.5706495,0,0,04/01/2024,45.61904762
1201,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,983.1428571,138.0037267,0,0,04/15/2024,42.38095238
1202,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,1271.666667,200.2067265,0,0,05/01/2024,42.95238095
1203,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,1867.047619,364.313941,0,0,05/15/2024,49
1204,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,2266.904762,353.1574585,0,0,06/01/2024,52.04761905
1205,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,1894,394.2440868,0,0,06/15/2024,49.04761905
1206,Live Oak (NFREC),IH Williams,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,1310.619048,205.6889584,0,0,06/30/2024,43.0952381
1207,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2278.6,471.1853362,169.0682204,742.8,03/01/2024,102.45
1208,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2341.7,507.8888295,185.0089329,749.9,03/15/2024,97.8
1209,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2716.619048,673.408678,231.1628472,845.1904762,04/01/2024,91.9047619
1210,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3094.333333,592.1088864,199.2592831,941.4761905,04/15/2024,89
1211,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3224.428571,510.2793913,193.7291924,916,05/01/2024,86.19047619
1212,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3211.380952,551.8496603,227.0597886,885.6190476,05/15/2024,85.66666667
1213,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3113.238095,532.4851082,165.4595476,923.4761905,06/01/2024,86
1214,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3020.619048,692.0850725,201.034657,889.3333333,06/15/2024,85.85714286
1215,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2877.190476,536.7585695,166.1908255,854.7619048,06/30/2024,85.04761905
1216,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,449.45,95.58819295,0,0,03/01/2024,49.95
1217,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,496.9,110.4769088,0,0,03/15/2024,46.45
1218,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,580.5238095,131.8547,0,0,04/01/2024,41.33333333
1219,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,600.952381,112.2062726,0,0,04/15/2024,37.95238095
1220,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,605.952381,114.8422728,0,0,05/01/2024,35.38095238
1221,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,600,128.517314,0,0,05/15/2024,34.47619048
1222,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,611.4761905,155.4122322,0,0,06/01/2024,35
1223,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,618.0952381,164.5384164,0,0,06/15/2024,34.76190476
1224,Live Oak (NFREC),NWG 2730,120/m2 (11.2/sqft),224 Kg/ha (200 LB/acre),Flowering,562.8095238,123.9228062,0,0,06/30/2024,33.9047619
1225,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,3915.5,677.6097697,66.34526914,437.7,03/01/2024,139.45
1226,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4138.55,589.6521254,97.76427073,478.2,03/15/2024,135.35
1227,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4366.047619,875.7201309,146.8916672,522.5238095,04/01/2024,129.7142857
1228,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4296.714286,1226.156113,171.7523134,555.5714286,04/15/2024,126.5238095
1229,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4625.095238,835.9253498,169.851672,635.0952381,05/01/2024,126.9047619
1230,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4999.047619,752.6338736,153.5977275,708.1904762,05/15/2024,132.1428571
1231,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4797.142857,680.1518423,139.2488181,716.6666667,06/01/2024,135.0952381
1232,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,4330,740.4741724,142.139117,707.8571429,06/15/2024,132.3333333
1233,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,3637.571429,680.0958441,117.7482787,619.5714286,06/30/2024,126.7619048
1234,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,294.6,73.61450086,0,0,03/01/2024,55.15
1235,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,328.75,78.81549073,0,0,03/15/2024,51.5
1236,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,359.7142857,107.5853814,0,0,04/01/2024,45.61904762
1237,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,379.952381,101.925206,0,0,04/15/2024,42.38095238
1238,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,519.6190476,152.8422311,0,0,05/01/2024,42.9047619
1239,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,941.7142857,256.8186408,0,0,05/15/2024,48.76190476
1240,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,1112.571429,302.6969725,0,0,06/01/2024,51.95238095
1241,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,882.3809524,288.7885864,0,0,06/15/2024,48.9047619
1242,Live Oak (NFREC),IH Williams,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Flowering,533.2857143,122.6197957,0,0,06/30/2024,43.0952381
1243,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1269,262.1604571,79.25539995,351.05,03/01/2024,103.8
1244,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1385.95,234.2485129,82.58609543,399.4,03/15/2024,99.55
1245,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1581.2,250.4681091,75.17171571,457.05,04/01/2024,93.05
1246,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1686.8,245.5247013,67.45561894,472.55,04/15/2024,89.4
1247,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1621.571429,391.7429733,121.8372451,439.7142857,05/01/2024,86.80952381
1248,Live Oak (NFREC),NWG 2730,40/m2 (3.7/sqft),112 Kg/ha (100 LB/acre),Grain Maturity,1643.52381,361.7439176,121.316116,417,05/15/2024,86.14285714
