TRNO,DATE,CHTD,CWID,SWAD,LWAD,GWAD,CWAD,L#SD,G#AD,P#AD,GSTD,PWAD,RDPD,RWAD,FLWAD,Date,non_missing_biomass,non_missing_structure,row_type,experiment,LAID
1,2022-09-06T00:00:00Z,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-06T00:00:00Z,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-06,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15,0,1,standing_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,NA,NA,NA,NA,491.8,1928,NA,NA,NA,NA,NA,NA,406.5,NA,2022-09-15,3,0,harvest_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,NA,NA,NA,NA,163.9,658.4,NA,NA,NA,NA,NA,NA,171,NA,2022-09-15,3,0,harvest_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,NA,NA,NA,NA,640.4,2172,NA,NA,NA,NA,NA,NA,581.4,NA,2022-09-15,3,0,harvest_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,NA,NA,NA,NA,363.3,1341,NA,NA,NA,NA,NA,NA,333.8,NA,2022-09-15,3,0,harvest_only,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.26,0.5,1205,263.8,NA,1568,21,NA,NA,NA,NA,NA,412.5,NA,2022-09-15,4,3,mixed_harvest,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.65,0.42,2090,316.7,NA,2307,24,NA,NA,NA,NA,NA,346.5,NA,2022-09-15,4,3,mixed_harvest,UFCI2201,NA
1,2022-09-15T00:00:00Z,1.58,0.45,1301,391.3,NA,1992,17,NA,NA,NA,NA,NA,541.7,NA,2022-09-15,4,3,mixed_harvest,UFCI2201,NA
2,2022-05-17T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-17,0,1,standing_only,UFCI2201,NA
2,2022-05-17T00:00:00Z,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-17,0,1,standing_only,UFCI2201,NA
2,2022-05-17T00:00:00Z,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-17,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-05-24T00:00:00Z,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-24,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-07T00:00:00Z,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
2,2022-06-18T00:00:00Z,NA,NA,NA,NA,NA,1369,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,1,0,harvest_only,UFCI2201,NA
2,2022-06-18T00:00:00Z,NA,NA,NA,NA,NA,2528,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,1,0,harvest_only,UFCI2201,NA
2,2022-06-18T00:00:00Z,NA,NA,NA,NA,NA,2486,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,1,0,harvest_only,UFCI2201,NA
2,2022-06-18T00:00:00Z,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,1,0,harvest_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
2,2022-06-21T00:00:00Z,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
